date,1y1y,2y1y,3y1y,4y1y,5y1y,6y1y,7y1y,8y1y,9y1y,1y2y,2y2y,3y2y,4y2y,5y2y,6y2y,7y2y,8y2y,10y2y,12y3y,1y5y,2y5y,3y5y,5y5y,7y5y,10y5y,15y5y,20y5y,1y10y,2y10y,3y10y,5y10y,10y10y,20y10y,2y15y,5y15y,10y15y,1y20y,2y20y,5y20y,10y20y,2y25y,5y25y,2y30y,5y30y,1y30y,30y20y
2026-05-12,2.327,2.4413,2.5072,2.5446,2.5665,2.5789,2.5858,2.5892,2.592,2.3834,2.4738,2.5256,2.5554,2.5726,2.5823,2.5875,2.5906,2.5936,2.5952,2.4744,2.526,2.5556,2.5822,2.5908,2.5945,2.5953,2.5963,2.5275,2.5563,2.5729,2.588,2.5949,2.5968,2.5677,2.5901,2.5953,2.557,2.5734,2.5914,2.5957,2.5769,2.5923,2.577,2.5868,2.5659,2.5459
2026-05-13,2.3463,2.4659,2.5333,2.5708,2.5919,2.6038,2.6092,2.613,2.6152,2.4054,2.4992,2.5518,2.5812,2.5978,2.6064,2.6111,2.6141,2.6165,2.6168,2.4987,2.5514,2.5809,2.6063,2.614,2.6167,2.6174,2.6185,2.5514,2.5807,2.5971,2.6112,2.617,2.6186,2.5913,2.613,2.6174,2.5801,2.5967,2.6141,2.6177,2.6,2.6148,2.5999,2.6093,2.5887,2.5678
2026-05-14,2.2748,2.3898,2.4538,2.4891,2.508,2.5183,2.5246,2.5266,2.5281,2.3316,2.4214,2.4712,2.4984,2.5131,2.5214,2.5256,2.5273,2.529,2.5293,2.4203,2.4702,2.4979,2.5209,2.5274,2.5291,2.5298,2.5305,2.4695,2.497,2.5122,2.5247,2.5294,2.5308,2.5065,2.5262,2.5297,2.4958,2.5114,2.5271,2.53,2.5143,2.5277,2.5142,2.5225,2.5037,2.4839
2026-05-15,2.2639,2.3817,2.4473,2.4833,2.5028,2.5131,2.5196,2.5215,2.5226,2.3221,2.4141,2.4651,2.493,2.5079,2.5163,2.5206,2.5221,2.5241,2.5245,2.413,2.4641,2.4924,2.5157,2.5223,2.5243,2.5245,2.5253,2.4632,2.4914,2.5069,2.5198,2.5244,2.5255,2.5011,2.5211,2.5247,2.4901,2.506,2.522,2.5249,2.5089,2.5226,2.5088,2.5172,2.498,2.4778
2026-05-18,2.2788,2.3908,2.4521,2.485,2.503,2.5119,2.5162,2.5192,2.5193,2.3341,2.421,2.4683,2.4939,2.5074,2.514,2.5177,2.5192,2.5202,2.5205,2.4193,2.4671,2.4929,2.5137,2.519,2.5204,2.5205,2.5211,2.4652,2.4914,2.5055,2.5168,2.5204,2.5214,2.5,2.5179,2.5206,2.4894,2.5042,2.5186,2.5208,2.5068,2.519,2.5066,2.5141,2.4966,2.4775
2026-05-19,2.2789,2.3921,2.4545,2.4881,2.5066,2.5163,2.5206,2.5233,2.525,2.3348,2.4229,2.4711,2.4972,2.5114,2.5184,2.5219,2.5241,2.5248,2.5252,2.4213,2.47,2.4964,2.5181,2.5237,2.525,2.5256,2.526,2.4685,2.4952,2.5096,2.5214,2.5253,2.5262,2.504,2.5226,2.5255,2.4935,2.5085,2.5233,2.5257,2.5112,2.5238,2.5109,2.5187,2.5008,2.4814
2026-05-20,2.2575,2.3783,2.4475,2.4875,2.5092,2.5218,2.5294,2.5327,2.5349,2.3172,2.4125,2.4673,2.4982,2.5154,2.5255,2.531,2.5338,2.5368,2.5378,2.413,2.4671,2.4981,2.5253,2.534,2.5374,2.5384,2.5395,2.4683,2.4985,2.5157,2.531,2.5379,2.5399,2.5101,2.5331,2.5383,2.4989,2.516,2.5344,2.5388,2.5196,2.5353,2.5197,2.5296,2.5081,2.4871
2026-05-21,2.2928,2.4107,2.4782,2.5166,2.5385,2.5503,2.5574,2.5607,2.5631,2.3511,2.4441,2.4972,2.5274,2.5443,2.5538,2.5591,2.5619,2.5647,2.5657,2.4444,2.4972,2.5272,2.5537,2.562,2.5653,2.5662,2.5674,2.4981,2.5276,2.5443,2.5591,2.5657,2.5674,2.5388,2.5612,2.5662,2.5278,2.5445,2.5625,2.5664,2.548,2.5632,2.5479,2.5576,2.5367,2.5161
2026-05-22,2.2941,2.4102,2.4765,2.5143,2.536,2.549,2.5548,2.5594,2.5616,2.3514,2.4429,2.4952,2.525,2.5424,2.5519,2.5571,2.5605,2.5628,2.5644,2.4433,2.4955,2.5251,2.5518,2.5602,2.5637,2.5645,2.5657,2.4967,2.5258,2.5425,2.5574,2.5641,2.566,2.5371,2.5595,2.5645,2.5263,2.5428,2.5607,2.5649,2.5463,2.5616,2.5463,2.556,2.5352,2.515
2026-05-25,2.2534,2.3693,2.4372,2.4769,2.4997,2.5122,2.5205,2.5252,2.5283,2.3107,2.4028,2.4568,2.4882,2.5059,2.5163,2.5228,2.5267,2.5295,2.531,2.4044,2.4574,2.4883,2.5168,2.5265,2.5304,2.5316,2.5328,2.46,2.4898,2.5072,2.5232,2.531,2.5331,2.5019,2.5257,2.5315,2.4912,2.5081,2.5271,2.5319,2.5119,2.5281,2.5121,2.5224,2.5007,2.4804
2026-05-26,2.2531,2.3772,2.4491,2.4905,2.5145,2.5287,2.5359,2.5408,2.5435,2.3144,2.4128,2.4696,2.5024,2.5215,2.5323,2.5383,2.5421,2.5454,2.5464,2.4138,2.4702,2.5027,2.5323,2.5421,2.546,2.5475,2.5487,2.4723,2.5039,2.5222,2.5387,2.5467,2.5487,2.5164,2.5413,2.5473,2.505,2.5229,2.5428,2.5476,2.5268,2.5437,2.5269,2.5377,2.5149,2.4932
2026-05-27,2.2851,2.4063,2.4756,2.5144,2.5359,2.549,2.5549,2.5588,2.5607,2.345,2.4405,2.4947,2.525,2.5424,2.5519,2.5568,2.5598,2.5623,2.5627,2.4405,2.4945,2.525,2.5516,2.5597,2.5626,2.5638,2.5644,2.4951,2.5251,2.542,2.5567,2.5631,2.5649,2.5362,2.5588,2.5635,2.5249,2.5419,2.5599,2.5639,2.5453,2.5608,2.5454,2.5551,2.5339,2.5128
2026-05-28,2.3644,2.476,2.5403,2.5778,2.5989,2.6107,2.6184,2.6221,2.6245,2.4195,2.5078,2.5588,2.5882,2.6047,2.6145,2.6202,2.6233,2.6261,2.627,2.5086,2.5591,2.5883,2.6146,2.6233,2.6266,2.6281,2.6286,2.5608,2.5891,2.6055,2.6202,2.6273,2.6289,2.6003,2.6225,2.6277,2.5899,2.606,2.6238,2.628,2.6094,2.6246,2.6095,2.6192,2.5986,2.5789
2026-05-29,2.2934,2.4111,2.4793,2.5193,2.5423,2.5555,2.5627,2.5676,2.5709,2.3516,2.4448,2.4991,2.5307,2.5488,2.5591,2.5651,2.5693,2.5719,2.5734,2.4461,2.4998,2.5308,2.5595,2.5689,2.5728,2.5745,2.5749,2.5021,2.5321,2.5496,2.5657,2.5736,2.5753,2.5443,2.5683,2.574,2.5335,2.5505,2.5696,2.5743,2.5542,2.5706,2.5544,2.5648,2.5429,2.5222
2026-06-01,2.3066,2.4269,2.4965,2.5368,2.5606,2.5736,2.5826,2.5856,2.5894,2.366,2.4613,2.5164,2.5485,2.567,2.578,2.5841,2.5875,2.591,2.592,2.4624,2.5171,2.549,2.578,2.5878,2.5916,2.5936,2.5938,2.5195,2.5502,2.568,2.5844,2.5925,2.5944,2.5626,2.5871,2.5929,2.5515,2.5689,2.5884,2.5934,2.5727,2.5895,2.5729,2.5836,2.5611,2.54
2026-06-02,2.2516,2.3759,2.4503,2.4947,2.5215,2.5369,2.5467,2.5526,2.5548,2.313,2.4126,2.4722,2.5079,2.5291,2.5417,2.5496,2.5537,2.5589,2.5605,2.4156,2.4739,2.5088,2.5421,2.5542,2.5598,2.5616,2.5624,2.4784,2.5115,2.5314,2.5504,2.5607,2.5629,2.526,2.5537,2.5612,2.5146,2.5333,2.5555,2.5617,2.5378,2.5567,2.5382,2.5504,2.5255,2.5035
2026-06-03,2.1815,2.3147,2.3957,2.4451,2.4751,2.4941,2.5056,2.512,2.5167,2.2473,2.3548,2.4201,2.4599,2.4845,2.4998,2.5088,2.5144,2.5198,2.5232,2.359,2.4228,2.4618,2.5002,2.5146,2.5217,2.5244,2.5256,2.4295,2.4659,2.4882,2.5103,2.523,2.5258,2.4828,2.5144,2.5238,2.4708,2.4914,2.5167,2.5242,2.4967,2.5182,2.4972,2.5112,2.4833,2.4597
2026-06-04,2.2346,2.3704,2.45,2.4968,2.5245,2.5406,2.55,2.5548,2.5591,2.3017,2.4097,2.4731,2.5105,2.5324,2.5452,2.5524,2.5569,2.5614,2.563,2.4118,2.4744,2.5111,2.5454,2.5572,2.5623,2.5647,2.5654,2.4779,2.5132,2.5339,2.5533,2.5635,2.5657,2.5279,2.5566,2.564,2.5155,2.5355,2.5584,2.5644,2.5401,2.5596,2.5403,2.5529,2.5268,2.503
2026-06-05,2.2545,2.3872,2.4661,2.5126,2.5405,2.557,2.5666,2.573,2.5762,2.32,2.4262,2.4891,2.5264,2.5486,2.5617,2.5698,2.5746,2.5788,2.5805,2.4288,2.4906,2.5273,2.5622,2.5745,2.5798,2.5822,2.5832,2.4949,2.5299,2.5507,2.5704,2.5809,2.5836,2.5449,2.5739,2.5816,2.5327,2.5526,2.5758,2.5821,2.5573,2.577,2.5576,2.5704,2.5442,2.5207
2026-06-08,2.2789,2.4125,2.4915,2.5386,2.5665,2.5827,2.5926,2.5982,2.6025,2.3449,2.4515,2.5147,2.5524,2.5745,2.5876,2.5953,2.6003,2.6048,2.6065,2.4541,2.5163,2.5531,2.588,2.6004,2.6058,2.6082,2.6089,2.5205,2.5557,2.5765,2.5963,2.6069,2.6096,2.5707,2.5998,2.6075,2.5584,2.5784,2.6016,2.6081,2.583,2.603,2.5834,2.5963,2.5699,2.5462
2026-06-09,2.403,2.5311,2.6054,2.6479,2.6727,2.6874,2.6944,2.7005,2.7021,2.4662,2.5678,2.6264,2.6601,2.6799,2.6908,2.6974,2.7013,2.7044,2.7055,2.5686,2.6269,2.6604,2.691,2.701,2.705,2.7067,2.708,2.6288,2.6615,2.6804,2.6976,2.7058,2.7081,2.6744,2.7002,2.7064,2.6624,2.681,2.7018,2.7068,2.6851,2.7027,2.6852,2.6966,2.6725,2.6497
2026-06-10,2.379,2.5084,2.5815,2.6226,2.6456,2.6576,2.6653,2.6687,2.6703,2.4429,2.5445,2.6018,2.634,2.6516,2.6614,2.667,2.6695,2.6719,2.6723,2.5441,2.6013,2.6335,2.6612,2.6695,2.6721,2.6735,2.674,2.6013,2.6332,2.651,2.6663,2.6728,2.6744,2.6447,2.6684,2.6731,2.6325,2.6506,2.6695,2.6735,2.6541,2.6703,2.6541,2.6643,2.6418,2.619
2026-06-11,2.3789,2.5001,2.5669,2.6028,2.6222,2.6321,2.6375,2.6397,2.6421,2.4387,2.5331,2.5846,2.6124,2.6271,2.6348,2.6386,2.6409,2.6416,2.642,2.5312,2.5832,2.6114,2.6345,2.6405,2.6418,2.6421,2.6429,2.5814,2.61,2.6254,2.6379,2.642,2.6432,2.6193,2.6391,2.6422,2.6078,2.624,2.6399,2.6425,2.6269,2.6404,2.6266,2.6351,2.6156,2.5946
2026-06-12,2.3659,2.4848,2.5487,2.5828,2.6,2.6092,2.6129,2.6143,2.6151,2.4246,2.5164,2.5655,2.5913,2.6046,2.611,2.6136,2.6147,2.6156,2.6154,2.5136,2.5636,2.5899,2.6101,2.6147,2.6155,2.6154,2.6156,2.5603,2.5875,2.6018,2.6126,2.6154,2.616,2.5956,2.6134,2.6155,2.5843,2.5997,2.6139,2.6157,2.6021,2.6143,2.6018,2.6092,2.5913,2.5709
2026-06-15,2.3634,2.4886,2.558,2.5966,2.6162,2.6277,2.6336,2.6356,2.6371,2.4253,2.5229,2.577,2.6063,2.6219,2.6306,2.6346,2.6363,2.6387,2.6385,2.5214,2.5757,2.6055,2.6298,2.6366,2.6386,2.6391,2.6397,2.5743,2.6042,2.6205,2.6339,2.6388,2.6398,2.6142,2.6354,2.6391,2.6024,2.6193,2.6363,2.6392,2.6224,2.6368,2.6222,2.6312,2.6107,2.5889
2026-06-16,2.3521,2.4782,2.5473,2.5849,2.6052,2.6154,2.6202,2.6237,2.6241,2.4144,2.5123,2.5659,2.5949,2.6102,2.6178,2.6219,2.6239,2.6253,2.6251,2.5104,2.5645,2.5937,2.6175,2.6237,2.6252,2.6252,2.6264,2.5624,2.5922,2.6082,2.6211,2.6252,2.6263,2.6018,2.6223,2.6255,2.5898,2.6066,2.6231,2.6257,2.6096,2.6236,2.6093,2.618,2.5979,2.5761
2026-06-17,2.3401,2.4725,2.5456,2.586,2.6071,2.6185,2.6244,2.6274,2.6296,2.4055,2.5086,2.5655,2.5964,2.6127,2.6214,2.6259,2.6285,2.6295,2.6299,2.507,2.5641,2.5953,2.6211,2.628,2.6297,2.6305,2.6309,2.5626,2.594,2.6111,2.6251,2.6301,2.6317,2.6046,2.6267,2.6303,2.592,2.6099,2.6276,2.6308,2.6131,2.6283,2.613,2.6224,2.6009,2.5779
